merged_id,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity
71,Иркутск,Жилое помещение Союз,"проезд Юрия Тена, д.12/4, Иркутск",84,,57,,57,57.00,57,67,,67.86,32.14,,32.14,114,,114.00
72,Иркутск,Меблированные комнаты Дом Байкал,"улица Лапина, д. 14, Иркутск",15,,18,,18,18.00,18,120,,120.00,-20.0,,-20.00,52,,52.00
73,Листвянка,Меблированные комнаты Байкал,"улица Горная, д. 8А, Листвянка",,,17,,17,17.00,17,0,,0.00,100.0,,100.00,24,,24.00
74,Листвянка,Сердце Байкала,"улица Островского, 39, Листвянка",,,4,,4,4.00,4,0,,0.00,100.0,,100.00,6,,6.00
75,Иркутск,Меблированные комнаты Montana,"улица Карла Либкнехта, д.6, Иркутск",9,,11,,11,11.00,11,122,,122.22,-22.22,,-22.22,12,,12.00
76,Большое Голоустное,Меблированные комнаты Медведица,"улица Кирова,д. 132а, Большое Голоустное",,,6,,6,6.00,6,0,,0.00,100.0,,100.00,11,,11.00
77,Хужир,Отель Гостиница ЛАДА,"улица Таёжная, д.30, Хужир",22,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
78,Хужир,Загородный отель Шамбала,"ул Северная, з/у 12А, Хужир",10,,10,,10,10.00,10,100,,100.00,0.0,,0.00,20,,20.00
79,Листвянка,Отель Ларч,"ул. Гудина, 22А, Листвянка",18,,15,,15,15.00,15,83,,83.33,16.67,,16.67,36,,36.00
80,Хужир,Меблированные комнаты Баргузин,"улица Ворошилова, д.23А, Хужир",,,4,,4,4.00,4,0,,0.00,100.0,,100.00,4,,4.00
81,Иркутск,Отель Централь,"переулок Богданова 8, Иркутск",48,,29,,29,29.00,29,60,,60.42,39.58,,39.58,58,,58.00
82,Листвянка,Байкальские просторы,"улица Чапаева, д. 41, Листвянка",8,,7,,7,7.00,7,87,,87.50,12.5,,12.50,16,,16.00
83,Листвянка,Отель Легенда Байкала,"Улица Исток Ангары, д.11, Листвянка",35,,11,,11,11.00,11,31,,31.43,68.57,,68.57,20,,20.00
84,Иркутск,Отель Baikal Archi Apt,"ул Некрасова, стр. 3а, помещ. 2, Иркутск",7,,5,,5,5.00,5,71,,71.43,28.569999999999993,,28.57,10,,10.00
85,Листвянка,Меблированные комнаты Лесс,"улица Куликова, д. 102а, Листвянка",,,6,,6,6.00,6,0,,0.00,100.0,,100.00,12,,12.00
86,Иркутск,Гостиница Визит,"ул Софьи Перовской, стр. 30, помещ. 4, Иркутск",8,,5,,5,5.00,5,62,,62.50,37.5,,37.50,11,,11.00
87,Листвянка,Курортный отель Парус,"улица Горького, д.93А, Листвянка",17,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
88,Листвянка,Малиновка,"улица Суворова, д. 5а, Листвянка",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
89,Иркутск,Отель RODINA Grand Hotel & SPA Irkutsk 5*,"ул. Николая Гаврилова, стр. 2, Иркутск",79,,35,,35,35.00,35,44,,44.30,55.7,,55.70,70,,70.00
90,Иркутск,Отель Иркутск Сити Лодж,"ул Байкальская, д. 124/3, Иркутск",4,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
91,Иркутск,Отель Веста,"улица Сурнова, д.30/1, Иркутск",27,,19,,19,19.00,19,70,,70.37,29.629999999999995,,29.63,41,,41.00
92,Листвянка,Алания,"улица Суворова, д.5В, Листвянка",,,12,,12,12.00,12,0,,0.00,100.0,,100.00,33,,33.00
93,Иркутск,Отель Рояль,"улица Декабрьских событий, д. 31, Иркутск",27,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
94,Хужир,Конкордия,"улица Народная, д.15, поселок Хужир, Хужир",8,,8,,8,8.00,8,100,,100.00,0.0,,0.00,12,,12.00
95,Байкальск,Парк-отель Белый Соболь,"мкрн. Красный Ключ, д.93, Байкальск",32,,,,,,,,,,,,,,,
96,Иркутск,Отель В Сердце Иркутска,"Киевская улица, д.34А, Иркутск",6,,11,,11,11.00,11,183,,183.33,-83.33000000000001,,-83.33,24,,24.00
97,Листвянка,Гостиница Крестовая падь,"ул. Горная, 14-А, Листвянка",27,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
98,Бугульдейка,Байкал-кэмп,"Россия, Иркутская область,  Бугульдейка, ул. Пушкина, д. 15, Бугульдейка",,,1,,1,1.00,1,0,,0.00,100.0,,100.00,4,,4.00
99,Иркутск,Отель Динамо,"улица Баррикад, д.42, Иркутск",39,,23,,23,23.00,23,58,,58.97,41.03,,41.03,43,,43.00
100,Листвянка,Меблированные комнаты Ёлочка,"улица Чапаева, д.8, Листвянка",6,,9,,9,9.00,9,150,,150.00,-50.0,,-50.00,18,,18.00
101,Листвянка,Отель Созвездие Байкала,"Улица Партизанская, д.14, Листвянка",22,,13,,13,13.00,13,59,,59.09,40.91,,40.91,26,,26.00
102,Листвянка,Меблированные комнаты БРИЗ,"улица Гудина,71, Листвянка",16,,,,,,,,,,,,,,,
103,Листвянка,Байкал Шале,"улица Гудина, д.75, Листвянка",11,,6,,6,6.00,6,54,,54.55,45.45,,45.45,15,,15.00
104,Байкальск,Baikal Best Edelweiss,"микрорайон Красный ключ, д.66, Байкальск",10,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
105,Иркутск,Грин Отель,"улица Лыткина, д. 32, Иркутск",22,,19,,19,19.00,19,86,,86.36,13.64,,13.64,38,,38.00
106,Листвянка,Байкал 51,"Иркутский муниципальный округ, Байкальский тракт, 51-й километр, 3, Листвянка",,,1,,1,1.00,1,0,,0.00,100.0,,100.00,1,,1.00
107,Тулун,Спорткомплекс Озерный Тулун на Карбышева 185,"улица Карбышева, д.185, Тулун",,,2,,2,2.00,2,0,,0.00,100.0,,100.00,4,,4.00
108,Иркутск,Меблированные комнаты Брусника,"Улица Гоголя, д.61, Иркутск",3,,2,,2,2.00,2,66,,66.67,33.33,,33.33,4,,4.00
109,Нижнеудинск,Отель УДА,"улица Ленина, д.1, Нижнеудинск",45,,36,,36,36.00,36,80,,80.00,20.0,,20.00,54,,54.00
110,Жигалово,Отель  Ленатур,"улица Советская, д.26, Жигалово",8,,5,,5,5.00,5,62,,62.50,37.5,,37.50,12,,12.00
111,Хужир,Отель Отдых на Байкале,"улица Горького, 3А, Хужир",11,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
112,Листвянка,Отель Dream of Baikal,"улица Горького, д.105, Листвянка",19,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
113,Нижнеудинск,Отель Люкс,"улица Просвещения, д. 17, Нижнеудинск",15,,15,,15,15.00,15,100,,100.00,0.0,,0.00,18,,18.00
114,Иркутск,Отель Гостиница Академическая,"улица Лермонтова, д. 271А, Иркутск",48,,32,,32,32.00,32,66,,66.67,33.33,,33.33,41,,41.00
115,Иркутск,Гостиница Солнце,"улица Байкальская, д.295 Б, Иркутск",58,,17,,17,17.00,17,29,,29.31,70.69,,70.69,26,,26.00
116,Братск,Отель Три Кита,"Депутатская улица, д. 3а, Братск",10,,6,,6,6.00,6,60,,60.00,40.0,,40.00,13,,13.00
117,Братск,Гостиница Восточная,"улица Железнодорожная, 1, Братск",26,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
118,Листвянка,Отель Натали,"улица Чапаева, д.91, Листвянка",12,,5,,5,5.00,5,41,,41.67,58.33,,58.33,9,,9.00
119,Хужир,У Лукоморья,"посёлок Хужир,Песчаная улица, д.5, Хужир",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
120,Хужир,Меблированные комнаты Аура,"Иркутская улица, д.23, Хужир",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
121,Хужир,Olkhon Family House,"улица Рабочая, д.2, Хужир",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
122,Никола,Отель ГК Анастасия,"улица Ангарская, 8/2, Никола",26,,31,,31,31.00,31,119,,119.23,-19.230000000000004,,-19.23,57,,57.00
123,Ангарск,Отель Меридиан,"26 квартал, дом 10, Ангарск",33,,9,,9,9.00,9,27,,27.27,72.73,,72.73,18,,18.00
124,Ангарск,Олимпиада,"ул. Чайковского, д.48, Ангарск",29,,14,,14,14.00,14,48,,48.28,51.72,,51.72,17,,17.00
125,Хужир,Отель Звезда Кочевника,"Пляжная улица, д.20, Хужир",,,82,,82,82.00,82,0,,0.00,100.0,,100.00,180,,180.00
126,Иркутск,Отель Smart Hotel Иркутск,"улица Челнокова, д.1, Иркутск",7,,1,,1,1.00,1,14,,14.29,85.71000000000001,,85.71,1,,1.00
127,Хужир,Forest Home,"улица Мира, 14, Хужир",,,,,,,,,,,,,,,,
128,Никола,Отель Флагман,"поселок Никола, улица Нагорная, д.41, Никола",10,,4,,4,4.00,4,40,,40.00,60.0,,60.00,8,,8.00
129,Ангарск,Отель ПушкинЪ,"улица Мира, д. 18, Ангарск",23,,22,,22,22.00,22,95,,95.65,4.349999999999994,,4.35,44,,44.00
130,Большое Голоустное,Momant house,"улица Харануты, д. 19В, Большое Голоустное",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
131,Молодёжный,Отель Пекин,"п. Молодежный, улица Кузнецовой, д.11, Молодёжный",86,,73,,73,73.00,73,84,,84.88,15.120000000000005,,15.12,73,,73.00
132,Хужир,Арт-отель Порт Ольхон,"ул. Байкальская, 2, Хужир",65,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
133,Слюдянка,"Отель ""Тихая Гавань""","улица 40 лет Октября, 56, Слюдянка",12,,3,,3,3.00,3,25,,25.00,75.0,,75.00,7,,7.00
134,Иркутск,Гостиница на Волжской,"ул. Волжская, д. 14А, Иркутск",30,,15,,15,15.00,15,50,,50.00,50.0,,50.00,41,,41.00
135,Иркутск,Юпитер,"Россия, Иркутская область, Иркутск, ул. Шевцова, д. 35, Иркутск",23,,3,,3,3.00,3,13,,13.04,86.96000000000001,,86.96,6,,6.00
136,Братск,Отель ШВЕДКА,"ул. Мира, д. 25, Братск, Братск",29,,3,,3,3.00,3,10,,10.34,89.66,,89.66,3,,3.00
137,Листвянка,Гостевой дом Мелодия Байкала,"Листвянское муниципальное образование, посёлок Никола, Листвянка",,,1,,1,1.00,1,0,,0.00,100.0,,100.00,2,,2.00
138,Утулик,Меблированные комнаты Шишки,"п. Утулик, ул. Ленская, д.17, Утулик",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
139,Иркутск,Отель HISTORY Бутик-отель и СПА,"улица 3 Июля, д.26, Иркутск",40,,32,,32,32.00,32,80,,80.00,20.0,,20.00,64,,64.00
140,Шелехов,Отель Катанца,"Центральный проспект, д.7, Шелехов",19,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
141,Иркутск,Гостиница Комфорт,"улица Трилиссера, д.57 помещ.1, Иркутск",12,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
142,Байкальск,Гостевой дом Chilla_villa_baikal,"1-я Байкальская улица, 26, Байкальск",,,,,,,,,,,,,,,,
143,Железногорск-Илимский,Отель Магнетит,"Квартал, 2, д. 72, Железногорск-Илимский",55,,34,,34,34.00,34,61,,61.82,38.18,,38.18,49,,49.00
144,Саянск,Отель Прасковья,"микрорайон Юбилейный, д.13, Саянск",12,,2,,2,2.00,2,16,,16.67,83.33,,83.33,3,,3.00
145,Листвянка,Отель Парк Байкальские сезоны,"Иркутская Область, м.р-н Иркутский, г.п. Листвянское, п Ангарские Хутора, ул Прибрежная, зд. 5а, Листвянка",22,,21,,21,21.00,21,95,,95.45,4.549999999999997,,4.55,41,,41.00
146,Байкальск,Отель Маргобай,"мкр. Строитель, пер. Берёзовый, д. 9, Байкальск",14,,18,,18,18.00,18,128,,128.57,-28.569999999999993,,-28.57,24,,24.00
147,Листвянка,Гостиница Прибайкальская,"62 км. Байкальского Тракта, Листвянка",87,,7,,7,7.00,7,8,,8.05,91.95,,91.95,13,,13.00
148,Усть-Кут,Отель Глория,"ул Л.Толстого, д. 36, Усть-Кут",14,,1,,1,1.00,1,7,,7.14,92.86,,92.86,1,,1.00
149,Иркутск,Сатурн,"Россия, 664002, Иркутская область, Иркутск, ул. Красный путь, д. 77, Иркутск",23,,,,,,,,,,,,,,,
150,Култук,Trakstop 38,"Komsomol'skaja 23/3, Култук",11,,1,,1,1.00,1,9,,9.09,90.91,,90.91,1,,1.00
151,Куркут,Отель Мир Байкала,"село Сахюрта, бухта Базарная, Куркут",29,,,,,,,,,,,,,,,
152,Иркутск,Планета,"ул. Розы Люксембург, 144, Иркутск",33,,10,,10,10.00,10,30,,30.30,69.7,,69.70,20,,20.00
153,Иркутск,Байкал Капсул (Байкальская капсула),"Россия, Иркутская область, Иркутск, ул. Трилиссера, д. 141в, Иркутск",,,8,,8,8.00,8,0,,0.00,100.0,,100.00,8,,8.00
154,Иркутск,Витим,"Россия, Иркутская область, Иркутск, ул. Терешковой, д. 2а, Иркутск",,,5,,5,5.00,5,0,,0.00,100.0,,100.00,8,,8.00
155,Усть-ордынский,Отель Метелица,"Иркутская обл, Усть-Ордынский, 68-км автотрассы Иркутск-Качуг, Усть-ордынский",5,,4,,4,4.00,4,80,,80.00,20.0,,20.00,8,,8.00
156,Иркутск,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,"ул. Пискунова, 142/5, Иркутск",,,2,,2,2.00,2,0,,0.00,100.0,,100.00,2,,2.00
157,Бугульдейка,Гостевой дом ISIGER BAIKAL,"Байкальская ул. 18, Бугульдейка",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
158,Куркут,"Мандархан, о.Байкал","Иркутская область, Ольхонский район, Шара-Тоготское муниципальное  образование, д. Куркут, территория местность Мандархан, Куркут",,,1,,1,1.00,1,0,,0.00,100.0,,100.00,1,,1.00
159,Бурдугуз,Hygge Barn,"Нижняя набережная 5, Бурдугуз",,,1,,1,1.00,1,0,,0.00,100.0,,100.00,1,,1.00
160,Солзан,Меблированные комнаты на Горной Улице 7Б,"улица Горная, д. 7Б, Солзан",,,,,,,,,,,,,,,,
161,Железногорск-Илимский,Отель Изумруд,"7-й квартал, д.20, Железногорск-Илимский",9,,8,,8,8.00,8,88,,88.89,11.11,,11.11,8,,8.00
162,Большое Голоустное,Для компании,"улица Кирова, д.2Б, Большое Голоустное",,,1,,1,1.00,1,0,,0.00,100.0,,100.00,1,,1.00
163,Железногорск-Илимский,Отель Комильфо,"улица Иващенко, д.20, Железногорск-Илимский",12,,6,,6,6.00,6,50,,50.00,50.0,,50.00,6,,6.00
164,Большая Речка,Loft House 38,"51.947037, 104.753515, Большая Речка",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
165,Иркутск,Гостиница Альбатрос,"улица Ширямова, стр.15б/1, Иркутск",12,,12,,12,12.00,12,100,,100.00,0.0,,0.00,28,,28.00
166,Иркутск,Отель Маркс,"улица Карла Маркса, д.15 А, Иркутск",26,,,,,,,,,,,,,,,
167,Братск,Отель Taiga,"улица Мира, дом 35, Братск",101,,50,,50,50.00,50,49,,49.50,50.5,,50.50,95,,95.00
168,Хужир,Отель Флагман Ольхона,"улица Молодёжная, д.1, Хужир",15,,,,,,,,,,,,,,,
169,Иркутск,Гостиница Riverside,"улица Байкальская, д.234 В/7, Иркутск",8,,3,,3,3.00,3,37,,37.50,62.5,,62.50,6,,6.00
170,Тулун,Спорткомплекс Озерный Тулун,"улица Карбышева, д.185, Тулун",,,1,,1,1.00,1,0,,0.00,100.0,,100.00,1,,1.00
171,Братск,Времена Года,"Улица Подбельского 12, Братск",24,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
172,Братск,Отель Луна,"Комсомольская улица, д. 65А, Братск",22,,3,,3,3.00,3,13,,13.64,86.36,,86.36,5,,5.00
173,Усть-Кут,Отель Флагман,"Россия, Иркутская область, Усть-Кут, ул. Калинина, д. 8, Усть-Кут",13,,6,,6,6.00,6,46,,46.15,53.85,,53.85,8,,8.00
